Fecha,Pregunta,Respuesta
"\""2022-05-09"," Gracias, presidente. Buenos días. 

Quisiera preguntarle, insistir un poco en el tema que se abordó el día de ayer sobre los problemas que se han registrado en el espacio aéreo mexicano. Expertos y controladores aéreos hablan de que las dificultades se han incrementado a partir del rediseño, y que el rediseño sí está relacionado con la apertura y operación del AIFA en Santa Lucía.

Entonces, quería saber, primero, qué reporte tiene de la reunión de ayer que se llevó a cabo en Gobernación, qué le informó el secretario de Gobernación sobre este tema, qué avances hay.

Y, segundo, si ustedes tienen considerado tal vez realizar una revisión de este rediseño del espacio aéreo.

Y, por otro lado, las condiciones laborales en las que trabajan los controladores, porque también existen denuncias de abusos, de turnos extendidos, etcétera.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí, se está viendo todo.

No hay ningún problema de rediseño, eso lo inventaron nuestros adversarios y la prensa conservadora, en especial Reforma, que no tiene que ver contigo de manera directa. Tú eres una mujer extraordinaria, una periodista profesional, pero los dueños de ese periódico están entregados por entero a la mentira, es el boletín de los conservadores de México.

Entonces, no hay, así lo sostengo, categóricamente, ningún problema de rediseño en el manejo del espacio aéreo; al contrario. 

Cuando iban a hacer el aeropuerto de Texcoco, esa obra faraónica, ese monumento a la corrupción, quienes hicieron los estudios de manejo de espacio aéreo actuaron de manera tendenciosa, por decir lo menos, porque les pagaron para que resolvieran que no se podía interactuar en el espacio aéreo, que solamente podía operar el aeropuerto de Texcoco, porque el plan que tenían los promotores de esta obra era quedarse con los terrenos del actual aeropuerto, con las 600 hectáreas del actual aeropuerto para hacer una especie de Santa Fe, un negocio inmobiliario.

Entonces, tenían que decidir cerrar el actual aeropuerto, y no sólo el actual aeropuerto, cerrar también el aeropuerto de Santa Lucía, incluso acomodaron las pistas con ese propósito, porque lo que estaba detrás era el negocio inmobiliario. Son unos corruptos.

Entonces, una empresa de estas, que no recuerdo su nombre y que es preferible olvidar, hizo todo ese enjuague para darles visos de profesionalismo, pero lo que estaba detrás era el propósito de quedarse con las 600 hectáreas del actual aeropuerto.

Imagínese, cerrar el actual aeropuerto, cerrar el aeropuerto de Santa Lucía. Acababan de hacer relativamente hace poco la Terminal 2, que la cobraron a precio de oro, mal hecha, que se está hundiendo, eso en el gobierno de Fox, y todo eso se iba a la basura.

El hangar presidencial, que mandaron a hacer con esta empresa… Ahora me acuerdo. Del señor que recibía muchos contratos.

INTERVENCIÓN"
"\""2022-05-09"," ¿Higa?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Higa. Esa empresa hizo el hangar presidencial para el nuevo avión. Costó mil millones de pesos. Pues todo eso a la basura.

Por eso se quedaron enojadísimos y ahora vuelven con lo del rediseño del espacio aéreo.

¿Qué les mando a decir?

Con todo respeto, pues que se vayan con su cuento a otro lado.

Y acerca de las diferencias que se han presentado últimamente, ya las estamos atendiendo. Y es lo mismo, es que fueron 36 años de dominio de una política de pillaje y lo corrompieron todo. Si no pudieron acabar con México fue porque nuestro pueblo tiene muchos valores abajo, nuestras comunidades, nuestros pueblos, nuestras familias, mantienen muchos valores. Y por eso sostengo que la mayor riqueza de México es la honestidad de su pueblo, porque resistió todo.

Acuérdense, todas las insinuaciones de la cúpula para que todos nos volviéramos corruptos. El que no transa, no avanza. Llegaron a decir que la corrupción era parte de la cultura del pueblo de México. Pero no lo dijo cualquier servidor público, un comentarista de radio, de televisión, no, lo dijo quien estaba hasta mero arriba. Imagínense eso, ‘la corrupción es parte de la cultura del pueblo de México’, atreverse a eso, cuando es que gracias a las culturas de México que enfrentamos todas las calamidades, la cultura es lo que nos ha salvado siempre.

Entonces, en el caso del aeropuerto, hay grupos. Y aprovecho, también, para decirles que se pongan de acuerdo porque no se va a permitir que se afecte el interés público. Y ya Gobernación está teniendo reuniones con las empresas de aviación, ya han hecho el compromiso.

Les comentaba yo ayer de que para hacer esta transa de construir el aeropuerto en Texcoco cerraron el aeropuerto de Toluca, que ya se usaba, para llenar el aeropuerto de la Ciudad de México y justificar la construcción del aeropuerto de Texcoco.

Viene la pandemia, baja la afluencia en el aeropuerto de la ciudad; pasa la pandemia, crece la afluencia. Ya tenemos el nuevo aeropuerto, pero también, jugando a las vencidas, no querían usar el nuevo aeropuerto, los mismos. Entonces, se satura el aeropuerto actual por lo mismo.

Y ahora ya se está tomando la decisión voluntaria, y le agradezco a las empresas aéreas, de que pasen viajes al nuevo aeropuerto, que tiene muchísima capacidad. Entonces, ya Aeroméxico aceptó y creo que las otras dos líneas también.

Pero antes de esto ya había en la prensa reaccionaria, conservadora, la información de que íbamos a emitir un decreto, que iba a ser a la fuerza. 

INTERLOCUTORA"
"\""2022-05-09"," Cosoleacaque.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí, pero así se le llama allá, Cosolea, ahí me he quedado a dormir como dos veces, ahí pasé cuando el Éxodo por la Democracia hace más de 20 años.

Es una gente muy buena, pero ahí desgraciadamente en los últimos tiempos ha habido otros asesinatos, dos feminicidios, de quien fue expresidenta municipal y de su hija, y ahora esto.

Se está haciendo la investigación a fondo, se está haciendo la investigación. Entonces, sí estamos en eso.

INTERLOCUTORA"
"\""2022-05-08"," (Inaudible)

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí, sí, fue una gira muy importante, terminamos ayer. Recibí condecoraciones pues, repito, por el respeto que le tienen al pueblo de México y a nuestro país, que lo consideran como el hermano mayor.

Me entregaron en Cuba la condecoración ‘José Martí’; lo mismo, una condecoración en Guatemala, en Honduras. Ayer fueron los actos en el Palacio de la Revolución, en La Habana. También estuvimos en el monumento a José Martí, su memorial.

Y, terminando ya los actos formales, le hice una visita al comandante Raúl Castro y estuvimos platicando. Él ya está retirado, tiene 91 años, pero es parte de la historia de Cuba.

Quiero también expresar abiertamente mi gran satisfacción por constatar que Cuba tiene un extraordinario presidente, Miguel Díaz-Canel. Un hombre honesto, trabajador, humano, una muy buena persona, un buen servidor público y un buen ser humano, y eso me dio mucho gusto porque, repito, se trata de un pueblo, de un país hermano. 

Sé muy bien lo que provoca en algunos lo que yo exprese, lo que estoy planteando, pero nosotros venimos de un movimiento en el que siempre hemos luchado por la igualdad, por la justicia y por la independencia de los pueblos.

No olvidemos los principios constitucionales de nuestra política exterior"
"\""2022-05-08"," ¿De COVID?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí, básicamente para COVID, de dos años en adelante en una primera etapa. Mañana, que tenemos el informe sobre salud, se va a dar información más amplia.

Es vacuna…

INTERVENCIÓN"
"\""2022-05-08"," ¿La Abdala?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí, creo que esa es la denominación. Y lo mismo, si hace falta, se va a hacer con otras vacunas como Pfizer u otras farmacéuticas.

Estamos en eso, pero sí se va a vacunar a los niños, a los más pequeñitos, o sea, es la etapa que viene. 

INTERLOCUTORA"
"\""2022-05-08"," ¿Va a haber mañanera ahí?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Va a haber mañanera.

INTERVENCIÓN"
"\""2022-05-08"," ¿El viernes?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí, el viernes vamos a hacer la reunión de seguridad en Monterrey y va a llevarse a cabo la conferencia de prensa, y ya luego hacemos la reunión con los agrónomos y técnicos extensionistas.

Porque queremos impulsar una campaña para la producción, sobre todo del autoconsumo. Queremos prepararnos, sembrar para ser autosuficientes, que no nos afecte tanto la inflación mundial y lo mejor es impulsar la actividad productiva, sobre todo producir básicos"
"\""2022-05-08"," ¿No va a dar el banderazo de salida del Tren Ligero, el banderazo de salida del tren que se va a construir en Jalisco? ¿No va a ir este fin de semana?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," No, no, porque todavía no se tiene resuelto lo del convenio. Ya hay un acuerdo de construir ese tren, pero hace falta tener el acuerdo definitivo.

Y no acostumbramos mucho a primeras piedras o banderazo de inicio, lo que queremos es terminar las obras. Ya ahora ni siquiera podemos inaugurarla porque andamos en veda electoral permanente.

INTERLOCUTORA"
"\""2022-05-08"," ¿No advierte que se adelanta una polarización?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," No hay nada de eso, no, el pueblo de México es mayor de edad, ya no se le puede ver al ciudadano como un ciudadano manipulable o, como era antes, un ciudadano imaginario, no real.

El cambio importante en México es el cambio de mentalidad, la revolución de las consciencias. Hay millones de mexicanos, mujeres y hombres libres, conscientes. México es de los países del mundo, siempre lo he dicho y ahora estoy más convencido que nunca, con más ciudadanos conscientes, es un fenómeno, millones de mexicanos que saben muy bien qué conviene, qué no conviene, que se informan, que tiene criterio propio, que no se dejan manipular, es un fenómeno del todo nuevo.

INTERLOCUTOR"
"\""2022-05-08"," ¿Algunos de esos empresarios no han venido aquí a las reuniones, a las cenas con usted, apoyar a algún proyecto?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí y otros no, pero tienen derecho.

¿Y quién va a decidir?

El pueblo que es el soberano, que es el que manda, y eso es la democracia. 

Eso del ‘tapado’ es anacrónico, viene de la época de Porfirio Díaz, imagínese. No pudo la Revolución, que fue profunda, con esas prácticas, se trasladaron al periodo postrevolucionario, por eso debemos de actuar de otra forma.

¡Cómo vamos a estar con la misma fórmula que definió Porfirio Díaz y luego se le atribuye al Ruiz Cortines!, de que el presidente nombra a los gobernadores, a los diputados federales y a los senadores, y los gobernadores nombran a los presidentes municipales, a los diputados locales, a los magistrados de los tribunales superiores de justicia de los estados. Eso viene desde la época de Porfirio Díaz, él les dejaba a sus hombres fuertes en los estados que nombraran a los llamados jefes políticos, pero los senadores, los diputados, eran los que él decidía, él hacía la lista y la enviaba, y ya se sabía, estaban esperando el sobre, y había lo que se conocía como palomas mensajeras. Y así fue durante mucho tiempo.

Lo mismo, ‘el que se mueve no sale en la foto’, ‘engarrótese ahí’, ‘quédese callado hasta que el gran elector decida"
"\""2022-05-08"," Nicolás Zúñiga.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR","¿Cómo?

INTERVENCIÓN"
"\""2022-05-08"," Nicolás Zúñiga y Miranda.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," ¡Eso! A ver, párate.

INTERVENCIÓN"
"\""2022-05-08"," (inaudible) en la lista para hoy.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Ah, bueno, ahora pues ya te va a tocar ahorita, y además contestaste bien.

INTERVENCIÓN"
"\""2022-05-08"," (inaudible)

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí, sí, es la historia, o sea, incluso, se le decía que había inventado que iba a haber una explosión, sí, una erupción del Cerro del Peñón, entre otras cosas.

No se puede ridiculizar a nadie, tenía sus cosas, pero era el que siempre aparecía. Y, claro, Porfirio una elección tras otra. Y así era, venían a verlo los sectores porque él representaba el progreso, la paz y se sacrificaba cada cuatro años, y luego ya cambiaron a seis al final.

Pero pues eso ya no, que todos puedan participar, y si son empresarios, si son académicos, de medios de comunicación, de partidos políticos, profesionales políticos, en fin, mujeres y hombres.

Y hablamos la vez pasada de que ahora hay estas encuestas que ayudan mucho. Y si es bueno el método, la muestra, si no están hechas a la medida el cliente, salen bien, resultan y así se sabe quién es quién, a quién quiere el pueblo.

Porque la pregunta es"
"\""2022-05-08"," (Inaudible) el Inegi da a conocer su dato sobre la inflación, es el mayor en los últimos 12 meses, de 7.68. Ya usted planteó el pacto y el impulso a la autoproducción. ¿Hay algunas otras medidas?, porque algunos dicen que esto no va a alcanzar para tener un elemento o una barra que impida el crecimiento tan acelerado de la inflación.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí, estamos atendiendo, por eso mi gira para lo de los alimentos, porque es donde más nos está afectando. 

Tenemos más control sobre el sector energético, que es muy importante. Si no mantuviésemos los apoyos fiscales a las gasolinas, se nos va aún más alta la inflación. Eso nos ha ayudado, pero necesitamos también tener más producción, abrir el país para que pueda importarse alimentos, y estos acuerdos que ayudan con productores, con comerciantes… Porque es un fenómeno mundial. En efecto, hoy se dio a conocer el dato del Inegi, es una inflación anualizada del 7.8.

INTERLOCUTOR"
"\""2022-05-08"," De 7.68.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," 7.68. Nosotros pensamos que vamos a ir bajando. 

No son buenas las comparaciones cuando se trata de aumentos de precio, pero Estados Unidos trae 8.5.

Y en general todos los países están enfrentando de inflación porque, sí, primero, fue la pandemia y luego la guerra, y esto afectó mucho el mercado mundial.

INTERLOCUTOR"
"\""2022-05-08"," Finalmente, señor presidente, está pendiente una comparecencia que usted ofreció aquí del director de Conagua para que explicara cuál era la situación real del río Conchos, su problemática y sus soluciones. No sé si sería posible programarla, porque es muy importante, dado que empieza el calor y empieza el consumo de agua, y luego va a haber problemas por la distribución del agua y los conflictos normales.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí, te ofrecemos que va a estar con nosotros para cumplir.

Vamos con el compañero que estaba presente.

¿No tienes el dato de…? Creo que la secretaria de Energía lo puso en su Twitter sobre la inflación, creo que del Grupo de los 20 en energéticos, que somos los más bajos. Pero, repito, es energía, nos falta lo de alimentos.

Wenceslao… ¿Lo tienes? A ver, espérame.

Inflación de la energía en marzo del 22, México, hasta abajo. Aquí la lección es la importancia que tienen producir los energéticos, no vender materia prima y comprar gasolinas y diésel, sino producir lo que consumimos. Sigue estando más barata la gasolina en México que en Estados Unidos, esto nos ayuda mucho.

Ahora que estuvimos en Centroamérica, ese es su problema, que ha subido la gasolina y les afecta en todo, aunque ellos en algunos casos tienen producción de alimentos y así compensan, pero bueno.

JESÚS RAMÍREZ CUEVAS"
